alarm_record_id,snapshot_time,severity,alarm_source_type,branch_candidate,alarm_name,first_occurred_at,last_occurred_at,alarm_age_hours,occurrence_times,down_reason,port_oper_status,clearance_status,acknowledgment_status,maintenance_status,reason_group_candidate,candidate_risk_score
alarm_00287,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:36,2018-08-01 23:56:36,67986.01194444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00288,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:36,2018-08-01 23:56:36,67986.01194444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00289,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:36,2018-08-01 23:56:36,67986.01194444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00290,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:37,2018-08-01 23:56:37,67986.01166666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00291,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00292,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00293,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00294,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00295,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00296,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00297,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00298,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-01 23:56:38,2018-08-01 23:56:38,67986.01138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00299,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2018-08-31 11:33:06,2018-08-31 11:33:06,67278.4036111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00300,2026-05-04 17:57:19,CRITICAL,AG,HUN,PHYSICAL PORT DOWN,2018-09-17 23:55:17,2018-09-17 23:55:17,66858.0338888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00301,2026-05-04 17:57:19,CRITICAL,AG,HUN,PHYSICAL PORT DOWN,2018-09-18 00:02:48,2018-09-18 00:02:48,66857.90861111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00302,2026-05-04 17:57:19,CRITICAL,AG,HUN,PHYSICAL PORT DOWN,2018-09-18 00:27:09,2018-09-18 00:27:09,66857.50277777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00303,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2018-10-26 00:10:48,2018-10-26 00:10:48,65945.77527777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00304,2026-05-04 17:57:19,CRITICAL,AG,AYA,PHYSICAL PORT DOWN,2018-11-30 11:58:34,2018-11-30 11:58:34,65093.979166666664,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00305,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2018-12-21 13:17:28,2018-12-21 13:17:28,64588.66416666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00306,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2018-12-28 15:45:25,2018-12-28 15:45:25,64418.198333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00307,2026-05-04 17:57:19,CRITICAL,AG,AYA,PHYSICAL PORT DOWN,2019-01-04 00:56:06,2019-01-04 00:56:06,64265.02027777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00308,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2019-01-25 00:36:05,2019-01-25 00:36:05,63761.35388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00309,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2019-02-16 02:10:19,2019-02-16 02:10:19,63231.78333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00310,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2019-02-16 02:11:57,2019-02-16 02:11:57,63231.75611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00311,2026-05-04 17:57:19,CRITICAL,AG,LIP,PHYSICAL PORT DOWN,2019-05-02 23:47:37,2019-05-02 23:47:37,61410.16166666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00312,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2019-05-09 11:10:08,2019-05-09 11:10:08,61254.78638888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00313,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2019-08-08 11:32:31,2019-08-08 11:32:31,59070.41333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00314,2026-05-04 17:57:19,CRITICAL,AG,ARE,PHYSICAL PORT DOWN,2019-08-30 12:50:13,2019-08-30 12:50:13,58541.11833333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00315,2026-05-04 17:57:19,CRITICAL,AG,LIC,BOARD INVALID,2019-10-03 23:31:32,2019-10-03 23:31:32,57714.42972222222,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00316,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2019-10-29 10:59:11,2019-10-29 10:59:11,57102.96888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00317,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2019-10-29 10:59:36,2019-10-29 10:59:36,57102.96194444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00318,2026-05-04 17:57:19,CRITICAL,AG,LAL,PHYSICAL PORT DOWN,2019-10-30 14:19:07,2019-10-30 14:19:07,57075.636666666665,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00319,2026-05-04 17:57:19,CRITICAL,AG,LIC,BOARD INVALID,2019-11-29 12:30:23,2019-11-29 12:30:23,56357.44888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00320,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2019-12-18 10:24:40,2019-12-18 10:24:40,55903.54416666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00321,2026-05-04 17:57:19,CRITICAL,AG,LIP,PHYSICAL PORT DOWN,2019-12-19 23:44:20,2019-12-19 23:44:20,55866.21638888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00322,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2020-01-10 00:02:00,2020-01-10 00:02:00,55361.921944444446,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00323,2026-05-04 17:57:19,CRITICAL,AG,JUN,BOARD INVALID,2020-01-10 00:08:36,2020-01-10 00:08:36,55361.811944444446,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00324,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2020-01-17 19:35:49,2020-01-17 19:35:49,55174.35833333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00325,2026-05-04 17:57:19,CRITICAL,AG,SAN,PHYSICAL PORT DOWN,2020-01-23 22:05:56,2020-01-23 22:05:56,55027.85638888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00326,2026-05-04 17:57:19,CRITICAL,AG,SAN,PHYSICAL PORT DOWN,2020-01-30 00:07:27,2020-01-30 00:07:27,54881.83111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00327,2026-05-04 17:57:19,CRITICAL,AG,SAN,PHYSICAL PORT DOWN,2020-02-04 23:59:06,2020-02-04 23:59:06,54737.97027777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00328,2026-05-04 17:57:19,CRITICAL,AG,SAN,PHYSICAL PORT DOWN,2020-02-05 00:06:33,2020-02-05 00:06:33,54737.84611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00329,2026-05-04 17:57:19,CRITICAL,AG,SAN,BOARD INVALID,2020-02-05 00:13:17,2020-02-05 00:13:17,54737.73388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00330,2026-05-04 17:57:19,CRITICAL,AG,ANC,BOARD INVALID,2020-02-13 16:47:17,2020-02-13 16:47:17,54529.16722222222,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00331,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:34:03,2020-02-20 00:34:03,54377.387777777774,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00332,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:34:41,2020-02-20 00:34:41,54377.377222222225,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00333,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:34:56,2020-02-20 00:34:56,54377.37305555555,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00334,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:35:05,2020-02-20 00:35:05,54377.37055555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00335,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:35:31,2020-02-20 00:35:31,54377.363333333335,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00336,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:35:36,2020-02-20 00:35:36,54377.36194444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00337,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:40:13,2020-02-20 00:40:13,54377.285,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00338,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:40:18,2020-02-20 00:40:18,54377.28361111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00339,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:08,2020-02-20 00:41:08,54377.26972222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00340,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:11,2020-02-20 00:41:11,54377.26888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00341,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:16,2020-02-20 00:41:16,54377.2675,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00342,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:18,2020-02-20 00:41:18,54377.26694444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00343,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:27,2020-02-20 00:41:27,54377.264444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00344,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:29,2020-02-20 00:41:29,54377.26388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00345,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:32,2020-02-20 00:41:32,54377.26305555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00346,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:34,2020-02-20 00:41:34,54377.2625,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00347,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:46,2020-02-20 00:41:46,54377.25916666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00348,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:52,2020-02-20 00:41:52,54377.2575,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00349,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:41:57,2020-02-20 00:41:57,54377.25611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00350,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:03,2020-02-20 00:42:03,54377.25444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00351,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:13,2020-02-20 00:42:13,54377.25166666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00352,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:27,2020-02-20 00:42:27,54377.247777777775,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00353,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:29,2020-02-20 00:42:29,54377.24722222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00354,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:47,2020-02-20 00:42:47,54377.24222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00355,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:57,2020-02-20 00:42:57,54377.23944444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00356,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:42:59,2020-02-20 00:42:59,54377.23888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00357,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:01,2020-02-20 00:43:01,54377.238333333335,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00358,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:05,2020-02-20 00:43:05,54377.237222222226,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00359,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:09,2020-02-20 00:43:09,54377.23611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00360,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:13,2020-02-20 00:43:13,54377.235,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00361,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:13,2020-02-20 00:43:13,54377.235,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00362,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:16,2020-02-20 00:43:16,54377.23416666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00363,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:18,2020-02-20 00:43:18,54377.233611111114,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00364,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-02-20 00:43:20,2020-02-20 00:43:20,54377.23305555555,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00365,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2020-02-25 14:26:19,2020-02-25 14:26:19,54243.51666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00366,2026-05-04 17:57:19,CRITICAL,AG,LIP,PHYSICAL PORT DOWN,2020-03-18 00:20:39,2020-03-18 00:20:39,53729.61111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00367,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-04-05 10:21:58,2020-04-05 10:21:58,53287.589166666665,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00368,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2020-04-20 13:01:19,2020-04-20 13:01:19,52924.933333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00369,2026-05-04 17:57:19,CRITICAL,AG,ANC,PHYSICAL PORT DOWN,2020-04-22 14:44:35,2020-04-22 14:44:35,52875.212222222224,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00370,2026-05-04 17:57:19,CRITICAL,AG,ICA,PHYSICAL PORT DOWN,2020-04-24 10:10:10,2020-04-24 10:10:10,52831.785833333335,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00371,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2020-05-22 00:01:50,2020-05-22 00:01:50,52169.924722222226,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00372,2026-05-04 17:57:19,CRITICAL,CA,SOU,PHYSICAL PORT DOWN,2020-05-28 23:29:51,2020-05-28 23:29:51,52002.45777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00373,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2020-06-05 08:45:21,2020-06-05 08:45:21,51825.19944444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00374,2026-05-04 17:57:19,CRITICAL,AG,JUN,PHYSICAL PORT DOWN,2020-06-05 08:45:29,2020-06-05 08:45:29,51825.197222222225,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00375,2026-05-04 17:57:19,CRITICAL,AG,LIC,BOARD INVALID,2020-06-23 02:52:30,2020-06-23 02:52:30,51399.08027777778,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00376,2026-05-04 17:57:19,CRITICAL,AG,PAS,PHYSICAL PORT DOWN,2020-08-03 18:17:19,2020-08-03 18:17:19,50399.666666666664,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00377,2026-05-04 17:57:19,CRITICAL,AG,LAM,PHYSICAL PORT DOWN,2020-08-04 10:48:49,2020-08-04 10:48:49,50383.14166666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00378,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2020-08-06 18:35:00,2020-08-06 18:35:00,50327.37194444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00379,2026-05-04 17:57:19,CRITICAL,AG,PUN,PHYSICAL PORT DOWN,2020-08-21 14:40:21,2020-08-21 14:40:21,49971.28277777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00380,2026-05-04 17:57:19,CRITICAL,AG,UNKNOWN,PHYSICAL PORT DOWN,2020-08-26 14:31:54,2020-08-26 14:31:54,49851.42361111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00381,2026-05-04 17:57:19,CRITICAL,AR,LOR,BOARD INVALID,2020-08-31 11:08:11,2020-08-31 11:08:11,49734.81888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_00382,2026-05-04 17:57:19,CRITICAL,AG,HUN,PHYSICAL PORT DOWN,2020-09-15 12:15:13,2020-09-15 12:15:13,49373.70166666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00383,2026-05-04 17:57:19,CRITICAL,AG,AYA,PHYSICAL PORT DOWN,2020-09-18 14:53:14,2020-09-18 14:53:14,49299.06805555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00384,2026-05-04 17:57:19,CRITICAL,AG,ANC,PHYSICAL PORT DOWN,2020-09-21 11:58:41,2020-09-21 11:58:41,49229.977222222224,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00385,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:25:09,2020-09-26 00:25:09,49121.53611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00386,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:25:31,2020-09-26 00:25:31,49121.53,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00387,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:26:27,2020-09-26 00:26:27,49121.514444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00388,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:26:47,2020-09-26 00:26:47,49121.508888888886,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00389,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:27:03,2020-09-26 00:27:03,49121.50444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00390,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:27:18,2020-09-26 00:27:18,49121.50027777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00391,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:27:38,2020-09-26 00:27:38,49121.494722222225,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00392,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:27:50,2020-09-26 00:27:50,49121.49138888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00393,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:28:05,2020-09-26 00:28:05,49121.487222222226,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00394,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:28:29,2020-09-26 00:28:29,49121.48055555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00395,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:28:53,2020-09-26 00:28:53,49121.47388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00396,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:29:13,2020-09-26 00:29:13,49121.46833333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00397,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:29:26,2020-09-26 00:29:26,49121.46472222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00398,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:29:45,2020-09-26 00:29:45,49121.459444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00399,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:30:10,2020-09-26 00:30:10,49121.4525,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00400,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:30:24,2020-09-26 00:30:24,49121.44861111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00401,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:31:09,2020-09-26 00:31:09,49121.436111111114,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00402,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:31:19,2020-09-26 00:31:19,49121.433333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00403,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:31:33,2020-09-26 00:31:33,49121.429444444446,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00404,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:32:07,2020-09-26 00:32:07,49121.42,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_00405,2026-05-04 17:57:19,CRITICAL,CA,NOR,PHYSICAL PORT DOWN,2020-09-26 00:32:26,2020-09-26 00:32:26,49121.414722222224,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
